02.01.2019 15:50:00,01
02.01.2019 15:55:00,00
02.01.2019 15:59:59,86
03.01.2019 15:00:00,18
03.01.2019 15:05:00,02
03.01.2019 15:10:00,01
03.01.2019 15:15:00,03
03.01.2019 15:20:00,00
03.01.2019 15:25:00,01
03.01.2019 15:30:00,02
03.01.2019 15:35:00,02
03.01.2019 15:40:00,01
03.01.2019 15:45:00,00
03.01.2019 15:50:00,01
03.01.2019 15:55:00,03
03.01.2019 16:00:00,00
04.01.2019 15:00:00,20
04.01.2019 15:05:00,02
04.01.2019 15:10:00,02
04.01.2019 15:15:00,01
04.01.2019 15:20:00,02
04.01.2019 15:25:00,02
04.01.2019 15:30:00,02
04.01.2019 15:35:00,03
04.01.2019 15:40:00,02
04.01.2019 15:45:00,03
04.01.2019 15:50:00,01
04.01.2019 15:55:00,00
04.01.2019 16:00:00,02
05.01.2019 15:00:00,18
05.01.2019 15:05:00,00
05.01.2019 15:10:00,00
05.01.2019 15:15:00,01
05.01.2019 15:20:00,03
05.01.2019 15:25:00,00
05.01.2019 15:30:00,01
05.01.2019 15:35:00,01
05.01.2019 15:40:00,00
05.01.2019 15:45:00,02
05.01.2019 15:50:00,01
05.01.2019 15:55:00,03
05.01.2019 16:00:00,02
06.01.2019 15:00:00,18
06.01.2019 15:05:00,01
06.01.2019 15:10:00,01
06.01.2019 15:15:00,00
06.01.2019 15:20:00,01
06.01.2019 15:25:00,01
06.01.2019 15:30:00,00
06.01.2019 15:35:00,00
06.01.2019 15:40:00,01
06.01.2019 15:45:00,01
06.01.2019 15:50:00,00
06.01.2019 15:55:00,01
06.01.2019 16:00:00,01
07.01.2019 14:59:59,95
07.01.2019 15:05:00,06
07.01.2019 15:10:00,02
07.01.2019 15:15:00,01
07.01.2019 15:20:00,03
07.01.2019 15:25:00,02
07.01.2019 15:30:00,02
07.01.2019 15:35:00,02
07.01.2019 15:40:00,02
07.01.2019 15:45:00,03
07.01.2019 15:50:00,02
07.01.2019 15:55:00,02
07.01.2019 16:00:00,01
08.01.2019 15:00:00,12
08.01.2019 15:05:00,02
08.01.2019 15:10:00,02
08.01.2019 15:15:00,01
08.01.2019 15:20:00,01
08.01.2019 15:25:00,03
08.01.2019 15:30:00,00
08.01.2019 15:35:00,02
08.01.2019 15:40:00,03
08.01.2019 15:45:00,00
08.01.2019 15:50:00,02
08.01.2019 15:55:00,02
08.01.2019 16:00:00,03
09.01.2019 15:00:00,19
09.01.2019 15:05:00,02
09.01.2019 15:10:00,02
09.01.2019 15:15:00,02
09.01.2019 15:20:00,03
09.01.2019 15:25:00,01
09.01.2019 15:30:00,01
09.01.2019 15:35:00,00
09.01.2019 15:40:00,02
09.01.2019 15:45:00,01
09.01.2019 15:50:00,03
09.01.2019 15:55:00,00
09.01.2019 16:00:00,01
10.01.2019 15:00:00,19
10.01.2019 15:05:00,03
10.01.2019 15:09:59,78
10.01.2019 15:14:59,95
10.01.2019 15:20:00,01
10.01.2019 15:25:00,06
10.01.2019 15:30:00,00
10.01.2019 15:35:00,02
10.01.2019 15:40:00,02
10.01.2019 15:45:00,03
10.01.2019 15:50:00,01
10.01.2019 15:55:00,02
10.01.2019 16:00:00,03
11.01.2019 15:00:00,22
11.01.2019 15:05:00,03
11.01.2019 15:10:00,01
11.01.2019 15:15:00,02
11.01.2019 15:20:00,01
11.01.2019 15:25:00,01
11.01.2019 15:30:00,02
11.01.2019 15:35:00,02
11.01.2019 15:40:00,01
11.01.2019 15:45:00,00
11.01.2019 15:50:00,01
11.01.2019 15:55:00,03
11.01.2019 16:00:00,02
12.01.2019 15:00:00,20
12.01.2019 15:05:00,01
12.01.2019 15:10:00,00
12.01.2019 15:15:00,02
12.01.2019 15:20:00,01
12.01.2019 15:25:00,00
12.01.2019 15:30:00,00
12.01.2019 15:35:00,01
12.01.2019 15:40:00,00
12.01.2019 15:45:00,02
12.01.2019 15:50:00,01
12.01.2019 15:55:00,03
12.01.2019 16:00:00,00
13.01.2019 15:00:00,13
13.01.2019 15:05:00,03
13.01.2019 15:10:00,02
13.01.2019 15:15:00,02
13.01.2019 15:20:00,02
13.01.2019 15:25:00,01
13.01.2019 15:30:00,00
13.01.2019 15:35:00,01
13.01.2019 15:40:00,00
13.01.2019 15:45:00,01
13.01.2019 15:50:00,01
13.01.2019 15:54:59,99
13.01.2019 15:59:59,83
14.01.2019 15:00:00,25
14.01.2019 15:05:00,03
14.01.2019 15:10:00,01
14.01.2019 15:15:00,00
14.01.2019 15:20:00,01
14.01.2019 15:25:00,03
14.01.2019 15:30:00,00
14.01.2019 15:35:00,02
14.01.2019 15:40:00,03
14.01.2019 15:45:00,01
14.01.2019 15:50:00,02
14.01.2019 15:55:00,02
14.01.2019 16:00:00,03
15.01.2019 15:00:00,28
15.01.2019 15:05:00,00
15.01.2019 15:10:00,02
15.01.2019 15:15:00,01
15.01.2019 15:20:00,03
15.01.2019 15:25:00,01
15.01.2019 15:30:00,02
15.01.2019 15:35:00,02
15.01.2019 15:40:00,03
15.01.2019 15:45:00,03
15.01.2019 15:50:00,02
15.01.2019 15:55:00,01
15.01.2019 16:00:00,01
16.01.2019 15:00:00,19
16.01.2019 15:05:00,01
16.01.2019 15:10:00,00
16.01.2019 15:15:00,03
16.01.2019 15:20:00,00
16.01.2019 15:25:00,01
16.01.2019 15:30:00,01
16.01.2019 15:35:00,02
16.01.2019 15:40:00,00
16.01.2019 15:45:00,00
16.01.2019 15:50:00,01
16.01.2019 15:55:00,00
16.01.2019 16:00:00,01
17.01.2019 15:00:00,31
17.01.2019 15:05:00,01
17.01.2019 15:10:00,01
17.01.2019 15:15:00,01
17.01.2019 15:20:00,00
17.01.2019 15:25:00,01
17.01.2019 15:30:00,01
17.01.2019 15:35:00,00
17.01.2019 15:40:00,01
17.01.2019 15:45:00,01
17.01.2019 15:50:00,00
17.01.2019 15:55:00,00
17.01.2019 16:00:00,01
18.01.2019 14:59:59,85
18.01.2019 15:05:00,06
18.01.2019 15:10:00,00
18.01.2019 15:15:00,02
18.01.2019 15:20:00,01
18.01.2019 15:25:00,01
18.01.2019 15:30:00,02
18.01.2019 15:35:00,01
18.01.2019 15:40:00,01
18.01.2019 15:45:00,01
18.01.2019 15:50:00,00
18.01.2019 15:55:00,00
18.01.2019 16:00:00,01
19.01.2019 15:00:00,17
19.01.2019 15:05:00,00
19.01.2019 15:10:00,01
19.01.2019 15:15:00,01
19.01.2019 15:20:00,00
19.01.2019 15:25:00,00
19.01.2019 15:30:00,01
